text,airline_sentiment
 We were supposed to board at 605. They just brought the plane from the hanger! WTF did they not know there was a flight?1153 Lax-EWR,negative
 flew from sdf to ATL to Tampa on Delta. Left early. Arrived early. Crew helpful. Wifi worked!!,positive
 two years old.  Birthdate 11/13/2012,neutral
 how about starting without the robotic response?,negative
 I already did.,neutral
" You can't control turbulence, but you can control customer experience, lot of scared people up here.",negative
" Currently on UA862, 20 minutes of the worst turbulence I've ever experienced, and ZERO communication from the flight deck.",negative
" yes, but it's not looking. The ticket agent at out terminal dismissed us and we missed a chance at a Miami flight then to DR",negative
 I have been told twice my issue has been resolved and twice it has not been. And when I write an email it bounces?! worstservice,negative
 flight 433 lets go you look like clowns no one is giving up 1st class for $500,negative
 what would it cost,neutral
 I'm on hold for the 4th time waiting for you to resolve and issue with a flight for my 6-year-old son. terribleservice NoService,negative
 Cool. Thank you.,positive
 I've got a campus visit in an hour and I'm still wearing the same clothes...,neutral
 Adopting 2 yr old child from Ethiopia. Flying from ADD to GRR on 2/28.  Need to add child to reservation and get costs.  Help!  Thx,neutral
 I'd like to thank and recognize Terri P at Dulles for going out of her way to get me back on my Raleigh flight,positive
 as a freq flyer it makes me sad to see cust needing assistance treated so poorly. ServiceFail,negative
" good morning, any first class upgrades available for ua1619 Feb 25  rsw to ewr? I need 4 seats please",neutral
 day 3 of this Saga maybe they'll finally make it home.Intentional or not it not gonna get them back there vacation days badservice,negative
" No, thanks. I'm sick of your company's lousy excuse for customer service. I'm never flying United again.",negative
 current hold time AFTER speaking to rep to have tix reissued is 42 mins - why so long &amp; why not make this option available online?,negative
 I understand ppl make mistakes but don't code something in a way that we can't get reimbursed when it's YOUR fault. Just blatant LIE,negative
 also forgot add our bag is probably going to just sit in New Jersey because of a missed connection.,negative
 jx4s2t if you can out today would be great it's our honeymoon and this delay you has put a damper on iy,negative
. Not what's been shared by the pilot with passengers!,negative
 WHERE IS MY RECEIPT! I upgraded return leg and 6 months Late Flightr still NO receipt! http://t.co/DAjWzhLVyu,negative
 how is it that I book a flight with a reserved seat and then go to check in and find out I have no seat?  WTF.,negative
" they're not, actually. gate agent was so rude. now standing in a line waiting for reFlight Booking Problems. missed the only flight to STI. awful.",negative
 I'm not sure you can do anything as this has been building up over time! Other than promises from your CEO service has gotten worse!,negative
 wi-fi on 737-800 (aircraft 3511) didn't work entire ORD-DCA flight this morning,negative
" Cancelled Flightled my direct flight Newark-Brussels last night, now 7 hours behind schedule. In EU compensation would be a given, but in US?",negative
". You may ""dislike delays"" but I paid you .We had an agreement that I paid you and you got me to my destination at a certain time.",negative
 epicfail on CX as flight from Frankfurt to San Francisco now going to Chicago as flight crew out of hours due to de-icing delay,negative
 DM sent as requested. Make sure you follow back so you can DM me back. Thanks,neutral
" I'm aware of the flight details, thanks. Three hours Late Flight a crew that could not give less of a shit",negative
 please help http://t.co/t5mRj5Yw6I,neutral
 Making sure your flights aren't delayed due to poor maintenance would be a start.,negative
 hilarious,negative
 hahahahaha ya tried that already,negative
 WHy is my KTN not showing on my boarding?  Why is TSA pre-check not applying to my boarding pass?,neutral
" ""Your bag may or may not be at the airport. Unfortunately, no one at the airport is picking up the phone or responding to messages.""",negative
 funny I paid to check my bag and now flight 1086 is BEGGING folks to check bags for free 1 hour before flight. notcool,negative
" nope not here. You need a little red stamp from the counter. Check yourself, before you wreck yourself son http://t.co/0pRGySvuRm",negative
" wasn't trying to Cancelled Flight, just trying to change my award ticket, same date and place, but thanks for sending the link, I know the fee",negative
 unhappy with your new mileage rules :( - was my main reason to keep flying united. Will have to take my business elsewhere,negative
 I need assistance. Due to your incompetence I need to reschedule a connection. I will NEVER fly  again.,negative
" you've been officially displaced by  for better flight experience, pleasant cabin crew and timeliness. UA 1m switching!",negative
 sitting in the middle for the first time .. Hope it works out well,neutral
 you need a bag bouncer. Get it together,negative
 and learn how to book flights. http://t.co/MHHS9RUpLv,neutral
  what is going on with United's Mileage Program? You pay $500 for a ticket and get a fraction of that as PQD credit?,negative
" you need to retrain your flight attendants. Saying there is no more room for carry ons when there actually is, is not cool.",negative
UA3388  was Cancelled Flightled not delayed.  Re-Flight Booking Problems still 90 miles from home.  At least acknowledge the Cancelled Flightlation.,negative
 never ever again will I be Flight Booking Problems a flight with United or any affiliate if there is a chance to get on a United flight,negative
 Was able to send the DM. All good now.,positive
 three delayed flights and missed connections on first class flights and not get any compensation for losing those seats...,negative
 and after being on hold for an hour the day before to sort it out and being told it's fine it should be fine when you arrive to fly,negative
 - it's been almost 2 weeks and still no word from DOT on update of london fare to us cities? any updates on your end?,negative
 Thanks. Got it straightend out last night.,neutral
 well for a start it would be nice if your ticket was actually in the system when you change a flight,negative
 any chance flight 3745 is being delayed??  nervous about driving to DFW in this weather to drop off my brother,neutral
 Another awful experience and Victoria at the check in desk in STL could not have been more rude and condescending.,negative
 no they did not want to deliver at my house. Had to go to sombrons else house,negative
 have Michelle at T1 ORD train your other staff on how to treat customers. A refreshing pleasure to deal with.,positive
" I guess you have to ""follow"" me in order for me to send you a DM.. I tried and it won't send.",negative
 Will definitely do so. Sending a DM now.,neutral
" Stopped flying  1 yr ago bc of aggressive policy on carryon  listening to pssngrs forced to chk,notcomingback",negative
